date,location,count,fork_length,weight,flow,time_for_10_revolutions,tubs_of_debris,trap_condition_code,water_temperature,turbidity,weather,comments
1996-03-18,Mill Creek RSTR,12,35,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear, flow normal"
1996-03-18,Mill Creek RSTR,4,36,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear, flow normal"
1996-03-18,Mill Creek RSTR,3,37,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear, flow normal"
1996-03-18,Mill Creek RSTR,1,52,1,NA,NA,NA,normal,50,NA,NA,"No fish, water clear, flow normal"
1996-03-19,Mill Creek RSTR,1,36,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,1,34,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,2,44,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,2,39,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,5,37,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,11,36,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,6,35,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,10,34,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-19,Mill Creek RSTR,4,38,NA,NA,NA,NA,normal,51,NA,NA,NA
1996-03-20,Mill Creek RSTR,8,37,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,1,43,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,1,50,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,12,36,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,6,34,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,1,33,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,1,32,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,12,35,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-20,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,51,NA,NA,"No fish, water clear, flow moderate, drum spinning fast."
1996-03-21,Mill Creek RSTR,1,48,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,1,41,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,1,32,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,7,33,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,14,34,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,13,35,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,8,36,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-21,Mill Creek RSTR,1,37,NA,NA,NA,NA,normal,50,NA,NA,"No fish, water clear"
1996-03-23,Mill Creek RSTR,1,34,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,2,36,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,2,39,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,4,38,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,3,37,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,4,36,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,11,35,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,7,34,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-23,Mill Creek RSTR,3,33,NA,NA,NA,NA,normal,45,NA,NA,NA
1996-03-24,Mill Creek RSTR,1,33,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,2,34,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,1,35,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,2,36,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,3,37,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,1,52,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,1,41,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,11,34,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,4,33,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,2,40,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,11,35,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,13,36,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,7,37,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-24,Mill Creek RSTR,24,NA,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-25,Mill Creek RSTR,1,46,NA,NA,NA,NA,normal,46,NA,NA,"Water clear, flow down"
1996-03-25,Mill Creek RSTR,1,37,NA,NA,NA,NA,normal,46,NA,NA,"Water clear, flow down"
1996-03-25,Mill Creek RSTR,7,35,NA,NA,NA,NA,normal,46,NA,NA,"Water clear, flow down"
1996-03-25,Mill Creek RSTR,2,33,NA,NA,NA,NA,normal,46,NA,NA,"Water clear, flow down"
1996-03-25,Mill Creek RSTR,11,34,NA,NA,NA,NA,normal,46,NA,NA,"Water clear, flow down"
1996-03-25,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,46,NA,NA,"Water clear, flow down"
1996-03-25,Mill Creek RSTR,8,36,NA,NA,NA,NA,normal,46,NA,NA,"Water clear, flow down"
1996-03-27,Mill Creek RSTR,1,49,0.5,NA,NA,NA,normal,47,NA,NA,"Water clear, flow normal"
1996-03-28,Mill Creek RSTR,1,47,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,5,36,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,2,37,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,2,34,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,8,35,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,1,61,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,15,36,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,18,35,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,5,34,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,3,33,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,1,44,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,3,38,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,1,39,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,1,59,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,13,37,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,661,NA,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-28,Mill Creek RSTR,1,51,NA,NA,NA,NA,normal,47,NA,NA,"10 fry=4g.  Water up and turbid, like chocolate milk"
1996-03-29,Mill Creek RSTR,3,38,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,2,37,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,16,36,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,2,33,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,9,34,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,19,35,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,1,47,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,1,55,1,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,1,75,4,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-29,Mill Creek RSTR,1,57,NA,NA,NA,NA,normal,45,NA,NA,NO FISH.  Water slightly turbid-flow normal.
1996-03-30,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,3,34,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,1,58,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,1,60,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,1,52,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,1,47,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,2,38,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,3,37,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,6,35,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,1,33,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-30,Mill Creek RSTR,2,36,NA,NA,NA,NA,normal,46,NA,NA,NA
1996-03-31,Mill Creek RSTR,1,35,NA,NA,NA,NA,normal,48,NA,NA,NO FISH
1996-03-31,Mill Creek RSTR,1,36,NA,NA,NA,NA,normal,48,NA,NA,NO FISH
1996-03-31,Mill Creek RSTR,1,40,NA,NA,NA,NA,normal,48,NA,NA,NO FISH
1996-03-31,Mill Creek RSTR,1,56,NA,NA,NA,NA,normal,48,NA,NA,NO FISH
1996-04-01,Mill Creek RSTR,1,59,2,NA,NA,NA,normal,50,NA,NA,RAIN LAST NIGHT; NO FISH- Water clear-flow normal
1996-04-01,Mill Creek RSTR,1,37,NA,NA,NA,NA,normal,50,NA,NA,RAIN LAST NIGHT; NO FISH- Water clear-flow normal
1996-04-01,Mill Creek RSTR,1,36,NA,NA,NA,NA,normal,50,NA,NA,RAIN LAST NIGHT; NO FISH- Water clear-flow normal
1996-04-01,Mill Creek RSTR,1,34,NA,NA,NA,NA,normal,50,NA,NA,RAIN LAST NIGHT; NO FISH- Water clear-flow normal
1996-04-01,Mill Creek RSTR,1,51,1,NA,NA,NA,normal,50,NA,NA,RAIN LAST NIGHT; NO FISH- Water clear-flow normal
1996-04-02,Mill Creek RSTR,1,33,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,1,35,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,1,36,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,2,38,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,1,55,1,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,1,34,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,1,35,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,4,36,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-02,Mill Creek RSTR,23,NA,NA,NA,NA,NA,normal,47,NA,NA,"5 fry=2g. Flow up-water turbid, Trap full of debris-no dead fish."
1996-04-03,Mill Creek RSTR,2,33,NA,NA,NA,NA,normal,50,NA,NA,"Flow above normal, semi-turbid water."
1996-04-03,Mill Creek RSTR,4,34,NA,NA,NA,NA,normal,50,NA,NA,"Flow above normal, semi-turbid water."
1996-04-03,Mill Creek RSTR,5,35,NA,NA,NA,NA,normal,50,NA,NA,"Flow above normal, semi-turbid water."
1996-04-03,Mill Creek RSTR,3,36,NA,NA,NA,NA,normal,50,NA,NA,"Flow above normal, semi-turbid water."
1996-04-03,Mill Creek RSTR,1,37,NA,NA,NA,NA,normal,50,NA,NA,"Flow above normal, semi-turbid water."
1996-04-03,Mill Creek RSTR,1,45,1,NA,NA,NA,normal,50,NA,NA,"Flow above normal, semi-turbid water."
1996-04-05,Mill Creek RSTR,1,36,NA,NA,NA,NA,normal,51,NA,NA,"NO FISH, Water clear-flow reduced.  Trap fishing o.k."
1996-04-05,Mill Creek RSTR,3,33,NA,NA,NA,NA,normal,51,NA,NA,"NO FISH, Water clear-flow reduced.  Trap fishing o.k."
1996-04-05,Mill Creek RSTR,3,34,NA,NA,NA,NA,normal,51,NA,NA,"NO FISH, Water clear-flow reduced.  Trap fishing o.k."
1996-04-05,Mill Creek RSTR,3,35,NA,NA,NA,NA,normal,51,NA,NA,"NO FISH, Water clear-flow reduced.  Trap fishing o.k."
1996-04-05,Mill Creek RSTR,1,54,1.5,NA,NA,NA,normal,51,NA,NA,"NO FISH, Water clear-flow reduced.  Trap fishing o.k."
1996-04-08,Mill Creek RSTR,1,53,2,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-08,Mill Creek RSTR,1,40,NA,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-08,Mill Creek RSTR,2,38,NA,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-08,Mill Creek RSTR,2,36,NA,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-08,Mill Creek RSTR,1,35,NA,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-08,Mill Creek RSTR,3,34,NA,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-08,Mill Creek RSTR,3,33,NA,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-08,Mill Creek RSTR,1,45,1.5,NA,NA,NA,normal,55,NA,NA,"Water clear, flow stable"
1996-04-11,Mill Creek RSTR,1,49,1.5,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,60,2,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,57,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,64,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,63,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,2,56,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,10,34,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,49,1,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,51,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,54,1.5,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,3,33,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,55,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,7,35,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,7,36,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,56,3,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,7,37,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,54,NA,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,1,43,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-11,Mill Creek RSTR,3,32,NA,NA,NA,NA,normal,49,NA,NA,"Water clear-flow has dropped about 1"""
1996-04-12,Mill Creek RSTR,1,37,NA,NA,NA,NA,normal,51,NA,NA,NO FISH
1996-04-12,Mill Creek RSTR,1,80,5.5,NA,NA,NA,normal,51,NA,NA,NO FISH
1996-04-12,Mill Creek RSTR,1,66,3,NA,NA,NA,normal,51,NA,NA,NO FISH
1996-04-12,Mill Creek RSTR,1,54,2,NA,NA,NA,normal,51,NA,NA,NO FISH
1996-04-12,Mill Creek RSTR,7,36,NA,NA,NA,NA,normal,51,NA,NA,NO FISH
1996-04-12,Mill Creek RSTR,1,33,NA,NA,NA,NA,normal,51,NA,NA,NO FISH
1996-04-12,Mill Creek RSTR,5,35,NA,NA,NA,NA,normal,51,NA,NA,NO FISH
1996-04-15,Mill Creek RSTR,3,34,NA,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,1,69,3.5,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,1,47,NA,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,2,39,NA,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,1,37,NA,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,5,36,NA,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,6,35,NA,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-15,Mill Creek RSTR,1,123,20,NA,NA,NA,normal,53,NA,rain,"Water clear, flow down, beginning to shower."
1996-04-16,Mill Creek RSTR,1,38,NA,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,1,66,3,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,1,82,6,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,6,36,NA,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,2,42,NA,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,4,34,NA,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,1,68,3,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,2,33,NA,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,11,35,NA,NA,NA,NA,normal,50,NA,NA,NA
1996-04-16,Mill Creek RSTR,1,71,4,NA,NA,NA,normal,50,NA,NA,NA
1996-04-17,Mill Creek RSTR,1,36,NA,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,1,67,3,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,1,62,2.5,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,1,60,2,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,9,34,NA,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,6,37,NA,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,2,39,NA,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,1,44,0.5,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,6,35,NA,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,1,58,1.5,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,10,36,NA,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-17,Mill Creek RSTR,5,38,NA,NA,NA,NA,normal,46,NA,rain,"Water up, semi-turbid"
1996-04-18,Mill Creek RSTR,1,37,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,2,33,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,1,76,5,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,1,66,3,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,1,40,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,1,39,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,5,37,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,7,36,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,1,71,4,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,6,34,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,1,78,4,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,13,35,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,1,95,10,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-18,Mill Creek RSTR,2,38,NA,NA,NA,NA,cone stopped,46,NA,NA,"Log wedged in cone, stopped spinning.  Flow up, vey turbid."
1996-04-19,Mill Creek RSTR,1,92,8,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,37,NA,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,86,7,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,2,65,2.5,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,68,3,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,45,NA,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,70,4,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,36,NA,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,3,35,NA,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,34,NA,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,79,5,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,71,4,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,71,3.5,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,70,3.5,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-19,Mill Creek RSTR,1,64,2.5,NA,NA,NA,normal,46,NA,NA,"Rain possible, lifted drum for weekend. No fish."
1996-04-24,Mill Creek RSTR,1,51,NA,NA,NA,NA,normal,52,NA,NA,Trap put back in water 4/22/96 at 11:00.  Ditch open-taking water.
1996-04-24,Mill Creek RSTR,1,75,5,NA,NA,NA,normal,52,NA,NA,Trap put back in water 4/22/96 at 11:00.  Ditch open-taking water.
